fips,county,state,iso_3166_2,total_homeowners,total_mortgages,predicted_foreclosure_rate,white_ho_share,RGDP_2012,unemp_rate,api_total_med_owner_cost,api_w_mort_med_owner_cost,api_w_o_mort_med_owner_cost,api_share_never_married,api_share_married,api_share_divorced,api_share_separated,api_share_widowed,api_share_other_than_married,api_share_less_hs,api_share_hs_or_equiv,api_share_some_col_or_assoc,api_share_bachelor,api_share_grad_or_prof,api_month_med_income,api_cost_to_income_ratio
46065,Hughes County,South Dakota,SD,3864,1442,0.006,0.961,1138590,0.0226407533560409,995,1356,513,0.275645649978358,0.522940412638869,0.137137498196508,0.00800750252488818,0.0562689366613764,0.477059587361131,0.0875767125559794,0.260490960358268,0.299054569580362,0.248714546359264,0.104163211146127,3135.5,0.317333758571201
46069,Hyde County,South Dakota,SD,306,114,0.001,0.946,93086,0.0290697674418605,646,1021,533,0.211589113257243,0.636523266022827,0.067603160667252,0.00438981562774364,0.0798946444249342,0.363476733977173,0.0711462450592885,0.367588932806324,0.33596837944664,0.171936758893281,0.0533596837944664,2849.66666666667,0.226693180488946
46075,Jones County,South Dakota,SD,213,80,0.046,1,58904,0.025974025974026,476,995,424,0.220858895705521,0.615030674846626,0.0552147239263804,0.0122699386503067,0.0966257668711656,0.384969325153374,0.0536013400335008,0.415410385259631,0.266331658291457,0.209380234505863,0.0552763819095477,2504.41666666667,0.190064219878215
46079,Lake County,South Dakota,SD,3433,1736,0.006,0.971,577844,0.0302437556424917,847,1348,476,0.269034063495127,0.568850718903792,0.095049696033967,0.0120621441667471,0.0550033774003667,0.431149281096208,0.0930525351951471,0.310976307657091,0.25329060318187,0.231658464003663,0.11102208996223,2343.41666666667,0.361438071192347
46085,Lyman County,South Dakota,SD,849,317,0.014,0.817,187328,0.0405002977963073,615,1157,493,0.349689011748445,0.491706979958535,0.0960608154803041,0.0100207325501037,0.0525224602626123,0.508293020041465,0.104974704890388,0.361720067453626,0.330944350758853,0.15008431703204,0.0522765598650928,2156.58333333333,0.285173306541984
46093,Meade County,South Dakota,SD,7820,4538,0.013,0.926,716817,0.030688890478575,1066,1484,519,0.253122477086005,0.57676782067721,0.0994918554399962,0.00864320653464406,0.0619746402621456,0.423232179322791,0.0583876038625646,0.288401077924994,0.379856276667415,0.189928138333708,0.0834269032113182,2534.16666666667,0.420651101611312
46097,Miner County,South Dakota,SD,643,325,0.006,0.988,116583,0.0263829787234043,566,1101,414,0.229310344827586,0.594252873563218,0.0971264367816092,0.00402298850574713,0.0752873563218391,0.405747126436782,0.0942126514131898,0.417227456258412,0.289367429340511,0.163526244952894,0.0356662180349933,2464.75,0.229637894309768
46101,Moody County,South Dakota,SD,1769,894,0.016,0.905,341803,0.0306399802322708,770,1242,476,0.249314531923228,0.589894242068155,0.103211907559734,0.00744222483352918,0.0501370936153545,0.410105757931845,0.0921203767516655,0.350333103606708,0.342062945095337,0.156673558465426,0.0588100160808638,2724.33333333333,0.28263795423957
46115,Spink County,South Dakota,SD,1957,1004,0.012,0.972,399142,0.0290037831021438,593,1029,429,0.324477506199079,0.487956075097414,0.10272759475735,0.0118668083599008,0.0729720155862558,0.512043924902586,0.0850970979707615,0.394283220597862,0.31158629718525,0.165830242199433,0.0432031420466943,2592.58333333333,0.228729388319244
46117,Stanley County,South Dakota,SD,654,244,0.005,0.851,135232,0.0252764612954186,1000,1541,488,0.20905086103324,0.661593912695234,0.0760913095714858,0.00120144173007609,0.052062474969964,0.338406087304766,0.0493542435424354,0.321955719557196,0.32380073800738,0.159132841328413,0.145756457564576,3002.41666666667,0.333065030947292
46121,Todd County,South Dakota,SD,2163,807,0.079,0.201,214985,0.0549904640813732,320,1026,300,0.578194679378748,0.243733661387052,0.104874673227741,0.0156850684299554,0.0575119175765032,0.756266338612948,0.193969030154849,0.323145884270579,0.326609616951915,0.102281988590057,0.0539934800325998,1540.25,0.207758480766109
46127,Union County,South Dakota,SD,4391,2652,0.007,0.957,1252167,0.02875028982147,982,1433,487,0.226996419352153,0.585560829377967,0.118827546007161,0.0121575485052877,0.0564576567574319,0.414439170622034,0.0760624202571401,0.285798410050054,0.324369417999804,0.199038178427716,0.114731573265286,3115.33333333333,0.315215065268565
30005,Blaine County,Montana,MT,1743,921,0.027,0.653,213355,0.03877638948729,495,1138,374,0.366194449835048,0.429458567824568,0.101300213467883,0.0188239860275568,0.0842227828449447,0.570541432175432,0.101048617731173,0.272163965681602,0.418493803622498,0.175166825548141,0.0331267874165872,1956.83333333333,0.252959713823354
30009,Carbon County,Montana,MT,3011,1871,0.013,0.972,342474,0.034755987754367,832,1425,439,0.21968062149331,0.525679758308157,0.1741476046612,0.00873974967630557,0.0717522658610272,0.474320241691843,0.0640776699029126,0.310194174757282,0.317597087378641,0.202912621359223,0.105218446601942,2442.91666666667,0.340576496674057
30015,Chouteau County,Montana,MT,1551,820,0.012,0.939,276002,0.0272982737856283,564,1130,410,0.267254353902387,0.581380348312191,0.0791227692969254,0.00731025585895506,0.064932272629542,0.418619651687809,0.0711432850723914,0.31927109335996,0.299550673989017,0.256365451822267,0.0536694957563655,2060.5,0.273719970880854
30019,Daniels County,Montana,MT,518,250,0.001,0.927,88666,0.020066889632107,628,1238,415,0.202758620689655,0.578620689655172,0.117931034482759,0,0.100689655172414,0.421379310344828,0.0441860465116279,0.348062015503876,0.336434108527132,0.210852713178295,0.0604651162790698,2671.08333333333,0.235110598071944
30023,Deer Lodge County,Montana,MT,2748,1564,0.012,0.975,258034,0.0320637388262728,575,965,352,0.294957550810394,0.483920761512735,0.130434782608696,0.0141497298687934,0.0765371751993826,0.516079238487265,0.0847309318944145,0.38675805745953,0.337757036604929,0.142336298672889,0.0484176753682368,1975,0.291139240506329
30029,Flathead County,Montana,MT,27844,15751,0.009,0.955,3779150,0.0471601812910865,1009,1431,437,0.246683434433102,0.551375943186862,0.1262021009025,0.0148937219509789,0.0608447995265572,0.448624056813138,0.0533533533533534,0.302030602030602,0.33973973973974,0.206663806663807,0.0982124982124982,2355.75,0.428313700520004
30035,Glacier County,Montana,MT,4017,2272,0.025,0.405,467607,0.0750817978302049,354,897,259,0.384026927784578,0.401570787433701,0.145348837209302,0.00999592003263974,0.0590575275397797,0.5984292125663,0.108269183014651,0.390985845542588,0.282840824435063,0.134591507325553,0.0833126396821455,1680.75,0.21062025881303
30041,Hill County,Montana,MT,4369,2310,0.015,0.867,772813,0.036818473380372,734,1228,390,0.327173223350254,0.444717639593909,0.136183375634518,0.0203045685279188,0.071621192893401,0.555282360406091,0.091407320414954,0.305832844000783,0.340575455079272,0.200234879624193,0.0619495008807986,2161,0.339657565941694
31129,Nuckolls County,Nebraska,NE,1209,624,0.008,0.98,270982,0.0279835390946502,482,859,396,0.21761800219539,0.586443468715697,0.11443468715697,0.00356750823271131,0.0779363336992316,0.413556531284303,0.0878980891719745,0.335350318471338,0.356687898089172,0.144585987261146,0.0754777070063694,2048.83333333333,0.235255836655007
31133,Pawnee County,Nebraska,NE,801,387,0.006,0.967,112773,0.0287433155080214,525,934,394,0.211985688729875,0.524150268336315,0.163237924865832,0.0120751341681574,0.0885509838998211,0.475849731663685,0.142408376963351,0.403141361256545,0.292146596858639,0.0989528795811518,0.0633507853403141,2121.91666666667,0.247417821937713
31141,Platte County,Nebraska,NE,9234,4445,0.012,0.9,2369433,0.0299804959598774,800,1195,493,0.268577576269884,0.575309306078537,0.0824944286482748,0.0151771305617459,0.0584415584415584,0.424690693921463,0.103315801509261,0.305465355591127,0.373199176766522,0.149737022638921,0.0682826434941688,2642,0.302800908402725
19007,Appanoose County,Iowa,IA,3975,1963,0.003,0.969,380440,0.0346935403931935,628,932,445,0.247653706186554,0.52049415820724,0.135414671518866,0.00593755985443402,0.0904999042329056,0.47950584179276,0.0951156812339332,0.381580418017212,0.361685481166872,0.107969151670951,0.0536492679110316,2001.08333333333,0.313830008745264
19011,Benton County,Iowa,IA,7747,4613,0.01,0.983,831865,0.0286524616391535,943,1362,466,0.224827056110684,0.599875096079939,0.100403535741737,0.0111452728670254,0.0637490392006149,0.400124903920062,0.0573798239675017,0.372545700744753,0.349751749040849,0.159162717219589,0.0611600090273076,2907.25,0.324361510018058
19015,Boone County,Iowa,IA,6327,3971,0,0.975,934453,0.0230596916589801,926,1198,516,0.234737403359104,0.566160135075091,0.118279569892473,0.0192393139607216,0.06158357771261,0.433839864924909,0.0607697147651007,0.314544882550336,0.365299916107383,0.187028104026846,0.0723573825503356,2794.33333333333,0.331384945723488
19019,Buchanan County,Iowa,IA,6360,3714,0.006,0.976,782371,0.02661137031277,839,1220,473,0.262921762645197,0.567205457562535,0.0978427877819433,0.00989490504578698,0.0621350869645381,0.432794542437465,0.063826683200817,0.380334087096068,0.338172003793129,0.152162812750748,0.0655044131592385,2670.75,0.314143967050454
19023,Butler County,Iowa,IA,4543,2477,0.01,0.982,448850,0.0310241714428109,752,1058,445,0.20949356782283,0.621315746621072,0.0797915648917115,0.0102589154860772,0.0791402051783097,0.378684253378929,0.0792884851925442,0.377519159806983,0.372788343268048,0.131516699782382,0.0388873119500426,2593.58333333333,0.289946341933619
19027,Carroll County,Iowa,IA,6182,2995,0.005,0.983,1386935,0.0188865905207303,705,1105,404,0.252082837419662,0.585217805284456,0.0876577005474887,0.00464175196381814,0.0703999047845751,0.414782194715544,0.0600188010702148,0.359462000144624,0.345722756526141,0.177814737146576,0.0569817051124449,2616.33333333333,0.269461077844312
19033,Cerro Gordo County,Iowa,IA,13860,7131,0.004,0.964,2401592,0.0266199357449827,804,1117,456,0.273767179808212,0.513388156958712,0.12520274307828,0.0106137779927724,0.0770281421620237,0.486611843041288,0.067648917417767,0.312136229088369,0.388033392090997,0.162570259753218,0.0696112016496491,2618.25,0.307075336579777
