State,Name,RGDP_2012,Combined_Area
Tennessee,Grundy County,229243,0
Tennessee,Hamblen County,2855639,0
Tennessee,Hamilton County,22925773,0
Tennessee,Hancock County,84176,0
Tennessee,Hardeman County,601509,0
Tennessee,Hardin County,875062,0
Tennessee,Hawkins County,1588153,0
Tennessee,Haywood County,710722,0
Tennessee,Henderson County,691122,0
Tennessee,Henry County,1178287,0
Tennessee,Hickman County,406817,0
Tennessee,Houston County,140963,0
Tennessee,Humphreys County,703038,0
Tennessee,Jackson County,181838,0
Tennessee,Jefferson County,1346858,0
Tennessee,Johnson County,367826,0
Tennessee,Knox County,24481578,0
Tennessee,Lake County,142718,0
Tennessee,Lauderdale County,658128,0
Tennessee,Lawrence County,1003661,0
Tennessee,Lewis County,266054,0
Tennessee,Lincoln County,988499,0
Tennessee,Loudon County,1728112,0
Tennessee,McMinn County,1935983,0
Tennessee,McNairy County,581850,0
Tennessee,Macon County,496447,0
Tennessee,Madison County,5507977,0
Tennessee,Marion County,761123,0
Tennessee,Marshall County,1130637,0
Tennessee,Maury County,3863999,0
Tennessee,Meigs County,240893,0
Tennessee,Monroe County,1294384,0
Tennessee,Montgomery County,4972614,0
Tennessee,Moore County,401703,0
Tennessee,Morgan County,286061,0
Tennessee,Obion County,1077463,0
Tennessee,Overton County,512775,0
Tennessee,Perry County,178960,0
Tennessee,Pickett County,143380,0
Tennessee,Polk County,293124,0
Tennessee,Putnam County,3186385,0
Tennessee,Rhea County,1793455,0
Tennessee,Roane County,2374077,0
Tennessee,Robertson County,2325754,0
Tennessee,Rutherford County,14643061,0
Tennessee,Scott County,541473,0
Tennessee,Sequatchie County,268720,0
Tennessee,Sevier County,3810138,0
Tennessee,Shelby County,57885809,0
Tennessee,Smith County,672376,0
Tennessee,Stewart County,739742,0
Tennessee,Sullivan County,6923579,0
Tennessee,Sumner County,6131331,0
Tennessee,Tipton County,1053640,0
Tennessee,Trousdale County,187100,0
Tennessee,Unicoi County,533131,0
Tennessee,Union County,279019,0
Tennessee,Van Buren County,88221,0
Tennessee,Warren County,1346629,0
Tennessee,Washington County,5346734,0
Tennessee,Wayne County,321748,0
Tennessee,Weakley County,1190248,0
Tennessee,White County,666824,0
Tennessee,Williamson County,20490414,0
Tennessee,Wilson County,4689565,0
Texas,Anderson County,1910774,0
Texas,Andrews County,4855010,0
Texas,Angelina County,3166166,0
Texas,Aransas County,626686,0
Texas,Archer County,361834,0
Texas,Armstrong County,66613,0
Texas,Atascosa County,4492812,0
Texas,Austin County,1314726,0
Texas,Bailey County,455961,0
Texas,Bandera County,338951,0
Texas,Bastrop County,2023331,0
Texas,Baylor County,172487,0
Texas,Bee County,810426,0
Texas,Bell County,15064785,0
Texas,Bexar County,96048613,0
Texas,Blanco County,333819,0
Texas,Borden County,834111,0
Texas,Bosque County,535444,0
Texas,Bowie County,3360961,0
Texas,Brazoria County,14949708,0
Texas,Brazos County,9631682,0
Texas,Brewster County,367037,0
Texas,Briscoe County,106952,0
Texas,Brooks County,372996,0
Texas,Brown County,1341005,0
Texas,Burleson County,1712129,0
Texas,Burnet County,1450427,0
Texas,Caldwell County,881820,0
Texas,Calhoun County,3518469,0
Texas,Callahan County,293166,0
Texas,Cameron County,10373362,0
Texas,Camp County,320604,0
Texas,Carson County,990779,0
Texas,Cass County,801391,0
Texas,Castro County,891057,0
Texas,Chambers County,2924433,0
Texas,Cherokee County,1412656,0
Texas,Childress County,217615,0
Texas,Clay County,258988,0
Texas,Cochran County,413092,0
Texas,Coke County,137264,0
Texas,Coleman County,225520,0
Texas,Collin County,63204633,0
Texas,Collingsworth County,82121,0
Texas,Colorado County,813840,0
Texas,Comal County,5312024,0
Texas,Comanche County,429433,0
Texas,Concho County,136444,0
Texas,Cooke County,2666057,0
Texas,Coryell County,1536771,0
Texas,Cottle County,81353,0
Texas,Crane County,1089316,0
Texas,Crockett County,1289011,0
Texas,Crosby County,330560,0
Texas,Culberson County,1996602,0
Texas,Dallam County,858312,0
Texas,Dallas County,242958925,0
Texas,Dawson County,879443,0
Texas,Deaf Smith County,1808436,0
Texas,Delta County,118298,0
Texas,Denton County,29822538,0
Texas,DeWitt County,6457833,0
Texas,Dickens County,135138,0
Texas,Dimmit County,5861898,0
Texas,Donley County,153389,0
Texas,Duval County,426024,0
Texas,Eastland County,880569,0
Texas,Ector County,13450355,0
Texas,Edwards County,101129,0
Texas,Ellis County,5663129,0
Texas,El Paso County,29011802,0
Texas,Erath County,1501122,0
Texas,Falls County,381764,0
Texas,Fannin County,804786,0
Texas,Fayette County,1631933,0
Texas,Fisher County,247867,0
Texas,Floyd County,376412,0
Texas,Foard County,55492,0
Texas,Fort Bend County,24909665,0
Texas,Franklin County,429542,0
Texas,Freestone County,1330268,0
Texas,Frio County,1453416,0
Texas,Gaines County,3383184,0
Texas,Galveston County,15757277,0
Texas,Garza County,364030,0
Texas,Gillespie County,913683,0
Texas,Glasscock County,5687309,0
Texas,Goliad County,318048,0
Texas,Gonzales County,5234195,0
Texas,Gray County,1119564,0
Texas,Grayson County,4866248,0
Texas,Gregg County,7455386,0
Texas,Grimes County,1044079,0
Texas,Guadalupe County,5346735,0
Texas,Hale County,1387749,0
Texas,Hall County,75513,0
Texas,Hamilton County,236269,0
Texas,Hansford County,792363,0
Texas,Hardeman County,215102,0
Texas,Hardin County,1421902,0
Texas,Harris County,380947807,0
Texas,Harrison County,4880846,0
Texas,Hartley County,1094330,0
Texas,Haskell County,367442,0
Texas,Hays County,6344096,0
Texas,Hemphill County,940424,0
Texas,Henderson County,1702667,0
Texas,Hidalgo County,19766430,0
Texas,Hill County,960042,0
Texas,Hockley County,2478056,0
Texas,Hood County,2279385,0
Texas,Hopkins County,1486259,0
Texas,Houston County,997036,0
Texas,Howard County,8391331,0
Texas,Hudspeth County,182932,0
Texas,Hunt County,3647103,0
Texas,Hutchinson County,8692809,0
Texas,Irion County,1968555,0
Texas,Jack County,572130,0
Texas,Jackson County,738367,0
Texas,Jasper County,1003561,0
Texas,Jeff Davis County,76554,0
Texas,Jefferson County,21988565,0
Texas,Jim Hogg County,211946,0
Texas,Jim Wells County,1722442,0
Texas,Johnson County,6127085,0
Texas,Jones County,438454,0
Texas,Karnes County,12623328,0
Texas,Kaufman County,3172400,0
Texas,Kendall County,1925791,0
Texas,Kenedy County,353086,0
Texas,Kent County,380154,0
Texas,Kerr County,1741955,0
Texas,Kimble County,141703,0
Texas,King County,193454,0
Texas,Kinney County,112499,0
Texas,Kleberg County,1156214,0
Texas,Knox County,165859,0
Texas,Lamar County,2559287,0
Texas,Lamb County,787385,0
Texas,Lampasas County,439732,0
Texas,La Salle County,7667819,0
Texas,Lavaca County,1671655,0
Texas,Lee County,981651,0
Texas,Leon County,943624,0
Texas,Liberty County,2019615,0
Texas,Limestone County,1568325,0
Texas,Lipscomb County,802246,0
Texas,Live Oak County,2533580,0
Texas,Llano County,662458,0
Texas,Loving County,10114468,0
Texas,Lubbock County,12583659,0
Texas,Lynn County,271089,0
Texas,McCulloch County,337154,0
Texas,McLennan County,11475725,0
Texas,McMullen County,3450145,0
Texas,Madison County,858701,0
Texas,Marion County,282579,0
Texas,Martin County,12836342,0
Texas,Mason County,125396,0
Texas,Matagorda County,2130241,0
Texas,Maverick County,1659423,0
Texas,Medina County,932056,0
Texas,Menard County,56296,0
Texas,Midland County,29800548,0
Texas,Milam County,661403,0
Texas,Mills County,179402,0
Texas,Mitchell County,473663,0
Texas,Montague County,988516,0
Texas,Montgomery County,26608080,0
Texas,Moore County,2661614,0
Texas,Morris County,733044,0
Texas,Motley County,33606,0
Texas,Nacogdoches County,2656946,0
Texas,Navarro County,1557660,0
Texas,Newton County,519674,0
Texas,Nolan County,1019287,0
Texas,Nueces County,19396867,0
Texas,Ochiltree County,1474669,0
Texas,Oldham County,339263,0
Texas,Orange County,3551082,0
Texas,Palo Pinto County,1071304,0
Texas,Panola County,3093874,0
Texas,Parker County,3998281,0
Texas,Parmer County,1150418,0
Texas,Pecos County,3973700,0
Texas,Polk County,1246897,0
Texas,Potter County,7717554,0
Texas,Presidio County,250526,0
Texas,Rains County,193389,0
Texas,Randall County,3591737,0
Texas,Reagan County,6430657,0
Texas,Real County,68586,0
Texas,Red River County,292218,0
Texas,Reeves County,16078286,0
Texas,Refugio County,503454,0
Texas,Roberts County,930064,0
Texas,Robertson County,2844267,0
Texas,Rockwall County,3019931,0
Texas,Runnels County,339181,0
Texas,Rusk County,2797617,0
Texas,Sabine County,255928,0
Texas,San Augustine County,1238645,0
Texas,San Jacinto County,323726,0
Texas,San Patricio County,2555679,0
Texas,San Saba County,174901,0
Texas,Schleicher County,191740,0
Texas,Scurry County,2405286,0
Texas,Shackelford County,298075,0
Texas,Shelby County,1503178,0
Texas,Sherman County,523876,0
Texas,Smith County,10389548,0
Texas,Somervell County,1110367,0
Texas,Starr County,1457195,0
Texas,Stephens County,548501,0
Texas,Sterling County,312247,0
Texas,Stonewall County,271567,0
Texas,Sutton County,368339,0
Texas,Swisher County,658065,0
Texas,Tarrant County,106860255,0
Texas,Taylor County,6079138,0
Texas,Terrell County,162027,0
Texas,Terry County,817722,0
Texas,Throckmorton County,146955,0
Texas,Titus County,1796056,0
Texas,Tom Green County,5388284,0
Texas,Travis County,112944854,0
Texas,Trinity County,224569,0
Texas,Tyler County,447315,0
Texas,Upshur County,876982,0
Texas,Upton County,8124041,0
Texas,Uvalde County,871238,0
Texas,Val Verde County,1721857,0
Texas,Van Zandt County,1167200,0
Texas,Victoria County,4191127,0
Texas,Walker County,2019247,0
Texas,Waller County,2341706,0
Texas,Ward County,5888166,0
Texas,Washington County,1732382,0
Texas,Webb County,12348848,0
Texas,Wharton County,1966231,0
Texas,Wheeler County,944486,0
Texas,Wichita County,5525214,0
Texas,Wilbarger County,781801,0
Texas,Willacy County,535808,0
Texas,Williamson County,20884833,0
Texas,Wilson County,1125583,0
Texas,Winkler County,2377053,0
Texas,Wise County,3505772,0
Texas,Wood County,1725683,0
Texas,Yoakum County,3432549,0
Texas,Young County,893312,0
Texas,Zapata County,861213,0
Texas,Zavala County,1043115,0
Utah,Beaver County,432800,0
Utah,Box Elder County,2433715,0
Utah,Cache County,5135751,0
Utah,Carbon County,997957,0
Utah,Daggett County,175594,0
Utah,Davis County,13874106,0
Utah,Duchesne County,1211768,0
Utah,Emery County,852885,0
Utah,Garfield County,242701,0
Utah,Grand County,590150,0
Utah,Iron County,1740548,0
Utah,Juab County,453773,0
Utah,Kane County,300442,0
Utah,Millard County,809726,0
Utah,Morgan County,266634,0
Utah,Piute County,73881,0
Utah,Rich County,159404,0
Utah,Salt Lake County,86424082,0
Utah,San Juan County,512921,0
Utah,Sanpete County,829565,0
Utah,Sevier County,1036601,0
Utah,Summit County,3206102,0
Utah,Tooele County,1709909,0
Utah,Uintah County,1881677,0
Utah,Utah County,25899184,0
Utah,Wasatch County,888304,0
Utah,Washington County,5622666,0
Utah,Wayne County,113378,0
Utah,Weber County,10575618,0
Vermont,Addison County,1594564,0
Vermont,Bennington County,1564682,0
Vermont,Caledonia County,996310,0
Vermont,Chittenden County,10471481,0
Vermont,Essex County,136293,0
Vermont,Franklin County,1890595,0
Vermont,Grand Isle County,172336,0
Vermont,Lamoille County,1048665,0
Vermont,Orange County,745980,0
Vermont,Orleans County,968088,0
Vermont,Rutland County,2399304,0
Vermont,Washington County,3410986,0
Vermont,Windham County,2071743,0
Vermont,Windsor County,2346065,0
Virginia,Accomack County,1372202,0
Virginia,Amelia County,285987,0
Virginia,Amherst County,784099,0
Virginia,Appomattox County,263553,0
Virginia,Arlington County,32564585,0
Virginia,Bath County,192342,0
Virginia,Bedford County,1897197,0
Virginia,Bland County,208390,0
Virginia,Botetourt County,1179581,0
Virginia,Brunswick County,755023,0
Virginia,Buchanan County,1130462,0
Virginia,Buckingham County,514768,0
Virginia,Caroline County,612103,0
Virginia,Charles City County,181485,0
Virginia,Charlotte County,267497,0
Virginia,Chesterfield County,13613556,0
Virginia,Clarke County,446041,0
Virginia,Craig County,91772,0
Virginia,Culpeper County,1639788,0
Virginia,Cumberland County,158628,0
Virginia,Dickenson County,539758,0
Virginia,Essex County,369306,0
Virginia,Fauquier County,2482156,0
Virginia,Floyd County,347336,0
Virginia,Fluvanna County,760396,0
Virginia,Franklin County,1364606,0
Virginia,Giles County,468317,0
Virginia,Gloucester County,838162,0
Virginia,Goochland County,2163885,0
Virginia,Grayson County,319547,0
Virginia,Greene County,389691,0
Virginia,Halifax County,1187152,0
Virginia,Hanover County,5312349,0
Virginia,Henrico County,26814535,0
Virginia,Highland County,70766,0
Virginia,Isle of Wight County,1388560,0
Virginia,King and Queen County,128022,0
Virginia,King George County,1708441,0
Virginia,King William County,440874,0
Virginia,Lancaster County,425274,0
Virginia,Lee County,444426,0
Virginia,Loudoun County,25667853,0
Virginia,Louisa County,1891225,0
Virginia,Lunenburg County,245376,0
Virginia,Madison County,331218,0
Virginia,Mathews County,212814,0
Virginia,Mecklenburg County,975758,0
Virginia,Middlesex County,356519,0
Virginia,Nelson County,454028,0
Virginia,New Kent County,437886,0
Virginia,Northampton County,500015,0
Virginia,Northumberland County,412130,0
Virginia,Nottoway County,517184,0
Virginia,Orange County,1022295,0
Virginia,Page County,584260,0
Virginia,Patrick County,436033,0
Virginia,Powhatan County,672376,0
Virginia,Prince Edward County,683240,0
Virginia,Pulaski County,1303451,0
Virginia,Rappahannock County,288637,0
Virginia,Richmond County,275258,0
Virginia,Russell County,674822,0
Virginia,Scott County,453463,0
Virginia,Shenandoah County,1580133,0
Virginia,Smyth County,1057409,0
Virginia,Stafford County,4967807,0
Virginia,Surry County,1025069,0
Virginia,Sussex County,355486,0
Virginia,Tazewell County,1279280,0
Virginia,Warren County,1671763,0
Virginia,Westmoreland County,466459,0
Virginia,Wythe County,1661828,0
Virginia,Alexandria City,13764945,0
Virginia,Chesapeake City,9280375,0
Virginia,Hampton City,6421553,0
Virginia,Newport News City,12974306,0
Virginia,Norfolk City,20764852,0
Virginia,Portsmouth City,5706926,0
Virginia,Richmond City,21733731,0
Virginia,Roanoke City,6917401,0
Virginia,Suffolk City,3474723,0
Virginia,Virginia Beach City,19858267,0
Virginia,Albemarle County,10712595,1
Virginia,Charlottesville City,10712595,1
Virginia,Alleghany County,834166,1
Virginia,Covington City,834166,1
Virginia,Augusta County,4848087,1
Virginia,Staunton City,4848087,1
Virginia,Waynesboro City,4848087,1
Virginia,Campbell County,6796229,1
Virginia,Lynchburg City,6796229,1
Virginia,Carroll County,953607,1
Virginia,Galax City,953607,1
Virginia,Dinwiddie County,2794471,1
Virginia,Colonial Heights City,2794471,1
Virginia,Petersburg City,2794471,1
Virginia,Fairfax County,110392881,1
Virginia,Fairfax City,110392881,1
Virginia,Falls Church City,110392881,1
Virginia,Frederick County,5958868,1
Virginia,Winchester City,5958868,1
Virginia,Greensville County,1246958,1
Virginia,Emporia City,1246958,1
Virginia,Henry County,2180392,1
Virginia,Martinsville City,2180392,1
Virginia,James City County,4566261,1
Virginia,Williamsburg City,4566261,1
Virginia,Montgomery County,5095291,1
Virginia,Radford City,5095291,1
Virginia,Pittsylvania County,3460016,1
Virginia,Danville City,3460016,1
Virginia,Prince George County,3727746,1
Virginia,Hopewell City,3727746,1
Virginia,Prince William County,18476449,1
Virginia,Manassas City,18476449,1
Virginia,Manassas Park City,18476449,1
Virginia,Roanoke County,5849904,1
Virginia,Salem City,5849904,1
Virginia,Rockbridge County,1182899,1
Virginia,Buena Vista City,1182899,1
Virginia,Lexington City,1182899,1
Virginia,Rockingham County,7194035,1
Virginia,Harrisonburg City,7194035,1
Virginia,Southampton County,733814,1
Virginia,Franklin City,733814,1
Virginia,Spotsylvania County,5459600,1
Virginia,Fredericksburg City,5459600,1
Virginia,Washington County,3429150,1
Virginia,Bristol City,3429150,1
Virginia,Wise County,1512684,1
Virginia,Norton City,1512684,1
Virginia,York County,2359742,1
Virginia,Poquoson City,2359742,1
Washington,Adams County,1010251,0
Washington,Asotin County,707109,0
Washington,Benton County,11323770,0
Washington,Chelan County,4356925,0
Washington,Clallam County,2437895,0
Washington,Clark County,20277551,0
Washington,Columbia County,357514,0
Washington,Cowlitz County,4925417,0
Washington,Douglas County,1739697,0
Washington,Ferry County,211241,0
Washington,Franklin County,3835969,0
Washington,Garfield County,162399,0
Washington,Grant County,5676235,0
Washington,Grays Harbor County,2591043,0
Washington,Island County,2868204,0
Washington,Jefferson County,1017275,0
Washington,King County,294329768,0
Washington,Kitsap County,12065255,0
Washington,Kittitas County,1713359,0
Washington,Klickitat County,1272857,0
Washington,Lewis County,3280790,0
Washington,Lincoln County,492383,0
Washington,Mason County,1599649,0
Washington,Okanogan County,1492710,0
Washington,Pacific County,739633,0
Washington,Pend Oreille County,556693,0
Washington,Pierce County,41492997,0
Washington,San Juan County,727274,0
Washington,Skagit County,7765443,0
Washington,Skamania County,284565,0
Washington,Snohomish County,46966858,0
Washington,Spokane County,25730384,0
Washington,Stevens County,1143758,0
Washington,Thurston County,12795113,0
Washington,Wahkiakum County,89625,0
Washington,Walla Walla County,3513539,0
Washington,Whatcom County,13808458,0
Washington,Whitman County,2515996,0
Washington,Yakima County,11038340,0
West Virginia,Barbour County,407784,0
West Virginia,Berkeley County,3244322,0
West Virginia,Boone County,616646,0
West Virginia,Braxton County,297292,0
West Virginia,Brooke County,1095839,0
West Virginia,Cabell County,4541909,0
West Virginia,Calhoun County,115306,0
West Virginia,Clay County,113664,0
West Virginia,Doddridge County,1601958,0
West Virginia,Fayette County,1000663,0
West Virginia,Gilmer County,185995,0
West Virginia,Grant County,402102,0
West Virginia,Greenbrier County,1087147,0
West Virginia,Hampshire County,311765,0
West Virginia,Hancock County,1271713,0
West Virginia,Hardy County,402682,0
West Virginia,Harrison County,4427736,0
West Virginia,Jackson County,947980,0
West Virginia,Jefferson County,1520740,0
West Virginia,Kanawha County,9828259,0
West Virginia,Lewis County,636962,0
West Virginia,Lincoln County,231284,0
West Virginia,Logan County,1258694,0
West Virginia,McDowell County,580812,0
West Virginia,Marion County,2124956,0
West Virginia,Marshall County,2694028,0
West Virginia,Mason County,717766,0
West Virginia,Mercer County,1575913,0
West Virginia,Mineral County,753406,0
West Virginia,Mingo County,648246,0
West Virginia,Monongalia County,6175149,0
West Virginia,Monroe County,211319,0
West Virginia,Morgan County,263526,0
West Virginia,Nicholas County,593661,0
West Virginia,Ohio County,3628922,0
West Virginia,Pendleton County,138000,0
West Virginia,Pleasants County,466958,0
West Virginia,Pocahontas County,248977,0
West Virginia,Preston County,635041,0
West Virginia,Putnam County,2531645,0
West Virginia,Raleigh County,2843740,0
West Virginia,Randolph County,819432,0
West Virginia,Ritchie County,729053,0
West Virginia,Roane County,283560,0
West Virginia,Summers County,194310,0
West Virginia,Taylor County,524245,0
West Virginia,Tucker County,275262,0
West Virginia,Tyler County,697739,0
West Virginia,Upshur County,694415,0
West Virginia,Wayne County,1015026,0
West Virginia,Webster County,155261,0
West Virginia,Wetzel County,1035574,0
West Virginia,Wirt County,59268,0
West Virginia,Wood County,3193334,0
West Virginia,Wyoming County,537098,0
Wisconsin,Adams County,469877,0
Wisconsin,Ashland County,698745,0
Wisconsin,Barron County,2074086,0
Wisconsin,Bayfield County,418244,0
Wisconsin,Brown County,17284030,0
Wisconsin,Buffalo County,471890,0
Wisconsin,Burnett County,473507,0
Wisconsin,Calumet County,1536304,0
Wisconsin,Chippewa County,2632026,0
Wisconsin,Clark County,1434837,0
Wisconsin,Columbia County,2693651,0
Wisconsin,Crawford County,727314,0
Wisconsin,Dane County,40913972,0
Wisconsin,Dodge County,3434703,0
Wisconsin,Door County,1219263,0
Wisconsin,Douglas County,2085881,0
Wisconsin,Dunn County,1683573,0
Wisconsin,Eau Claire County,5978317,0
Wisconsin,Florence County,111077,0
Wisconsin,Fond du Lac County,4903922,0
Wisconsin,Forest County,291383,0
Wisconsin,Grant County,2168531,0
Wisconsin,Green County,1654351,0
Wisconsin,Green Lake County,624630,0
Wisconsin,Iowa County,1068675,0
Wisconsin,Iron County,171183,0
Wisconsin,Jackson County,855422,0
Wisconsin,Jefferson County,3501760,0
Wisconsin,Juneau County,834160,0
Wisconsin,Kenosha County,6397601,0
Wisconsin,Kewaunee County,853881,0
Wisconsin,La Crosse County,6857924,0
Wisconsin,Lafayette County,617172,0
Wisconsin,Langlade County,732921,0
Wisconsin,Lincoln County,1456035,0
Wisconsin,Manitowoc County,3806574,0
Wisconsin,Marathon County,8007647,0
Wisconsin,Marinette County,1878676,0
Wisconsin,Marquette County,390257,0
Wisconsin,Menominee County,140286,0
Wisconsin,Milwaukee County,55078475,0
Wisconsin,Monroe County,2290755,0
Wisconsin,Oconto County,978973,0
Wisconsin,Oneida County,1584359,0
Wisconsin,Outagamie County,11639250,0
Wisconsin,Ozaukee County,4980154,0
Wisconsin,Pepin County,258624,0
Wisconsin,Pierce County,1139709,0
Wisconsin,Polk County,1530850,0
Wisconsin,Portage County,3957049,0
Wisconsin,Price County,570007,0
Wisconsin,Racine County,7799437,0
Wisconsin,Richland County,793005,0
Wisconsin,Rock County,6919350,0
Wisconsin,Rusk County,534017,0
Wisconsin,St. Croix County,3633692,0
Wisconsin,Sauk County,3654734,0
Wisconsin,Sawyer County,615139,0
Wisconsin,Shawano County,1320797,0
Wisconsin,Sheboygan County,6735140,0
Wisconsin,Taylor County,855193,0
Wisconsin,Trempealeau County,1285874,0
Wisconsin,Vernon County,1046551,0
Wisconsin,Vilas County,900840,0
Wisconsin,Walworth County,3974747,0
Wisconsin,Washburn County,546439,0
Wisconsin,Washington County,6096248,0
Wisconsin,Waukesha County,27749480,0
Wisconsin,Waupaca County,2010867,0
Wisconsin,Waushara County,634673,0
Wisconsin,Winnebago County,9725443,0
Wisconsin,Wood County,3708760,0
Wyoming,Albany County,1423240,0
Wyoming,Big Horn County,514045,0
Wyoming,Campbell County,6108414,0
Wyoming,Carbon County,1444166,0
Wyoming,Converse County,1839669,0
Wyoming,Crook County,296837,0
Wyoming,Fremont County,1697672,0
Wyoming,Goshen County,549166,0
Wyoming,Hot Springs County,271137,0
Wyoming,Johnson County,423624,0
Wyoming,Laramie County,5272539,0
Wyoming,Lincoln County,803058,0
Wyoming,Natrona County,5602739,0
Wyoming,Niobrara County,146076,0
Wyoming,Park County,1373292,0
Wyoming,Platte County,602539,0
Wyoming,Sheridan County,1250913,0
Wyoming,Sublette County,1662822,0
Wyoming,Sweetwater County,3861073,0
Wyoming,Teton County,2250191,0
Wyoming,Uinta County,926327,0
Wyoming,Washakie County,369344,0
Wyoming,Weston County,325913,0
