full_fips,NAME,api_total_med_owner_cost,api_w_mort_med_owner_cost,api_w_o_mort_med_owner_cost,api_share_never_married,api_share_married,api_share_divorced,api_share_separated,api_share_widowed,api_share_other_than_married,api_share_less_hs,api_share_hs_or_equiv,api_share_some_col_or_assoc,api_share_bachelor,api_share_grad_or_prof
21067,"Fayette County, Kentucky",1085,1345,468,0.374301654258111,0.441000719242657,0.122216822502576,0.0165931224850806,0.0458876815115759,0.558999280757343,0.0865681597378304,0.194500432599123,0.278202321051385,0.24662016830281,0.194108918308852
21115,"Johnson County, Kentucky",494,1090,340,0.220357694855376,0.531519099138883,0.145341134908368,0.0288143077942151,0.0739677633031574,0.468480900861117,0.203658536585366,0.350449293966624,0.275802310654685,0.0905648267008986,0.0795250320924262
21175,"Morgan County, Kentucky",449,955,287,0.253043706753088,0.47061399667163,0.175965665236052,0.0301305071384777,0.0702461242007533,0.52938600332837,0.235122344174806,0.418789648575169,0.223341053267546,0.0630349410935455,0.0597120128889336
21199,"Pulaski County, Kentucky",596,1002,313,0.23988951328698,0.500200019049433,0.154433755595771,0.0270501952566911,0.0784265168111249,0.499799980950567,0.168339253996448,0.358148312611012,0.307748667850799,0.0974245115452931,0.0683392539964476
21001,"Adair County, Kentucky",504,982,276,0.281071904935128,0.513701952225052,0.115375287983509,0.0137019522250515,0.0761489026312599,0.486298047774949,0.213641364136414,0.386505317198387,0.236523652365237,0.0819215254858819,0.0814081408140814
21025,"Breathitt County, Kentucky",391,923,285,0.271307861866275,0.499724467303453,0.120958853783982,0.0375642909625276,0.0704445260837619,0.500275532696547,0.245864661654135,0.374436090225564,0.234156820622986,0.0668098818474758,0.0787325456498389
21099,"Hart County, Kentucky",483,925,271,0.240509707118554,0.507038494896257,0.147441457068517,0.023417172593235,0.0815931683234372,0.492961505103743,0.243195785776997,0.403463963604438,0.243275600606593,0.0648096416314151,0.0452550083805571
21223,"Trimble County, Kentucky",734,1182,357,0.249826412998195,0.530343007915567,0.13581447021247,0.0247187890570754,0.0592973198166921,0.469656992084433,0.170959433354797,0.4769800386349,0.216999356084997,0.0790405666452028,0.056020605280103
21105,"Hickman County, Kentucky",491,797,354,0.266837387964149,0.461203585147247,0.138028169014085,0.0248399487836108,0.109090909090909,0.538796414852753,0.193823529411765,0.424705882352941,0.230882352941177,0.105882352941176,0.0447058823529412
21143,"Lyon County, Kentucky",630,979,367,0.238121623493559,0.478459620446045,0.19324006095027,0.0108048206122732,0.0793738744978529,0.521540379553955,0.12380053484348,0.409941796444864,0.304703476482618,0.0797546012269939,0.081799591002045
21135,"Lewis County, Kentucky",447,809,304,0.241174351585014,0.524045389048991,0.131484149855908,0.0226945244956772,0.0806015850144092,0.475954610951009,0.243337195828505,0.426735489307911,0.241441061835036,0.0489834614979459,0.0395027915306015
21239,"Woodford County, Kentucky",1016,1302,438,0.262144400018383,0.543866905648238,0.114067742083735,0.0153959281216968,0.0645250241279471,0.456133094351763,0.0868460306060439,0.304292580520413,0.273741782221977,0.196784708027181,0.138334898624385
21131,"Leslie County, Kentucky",366,809,270,0.212443946188341,0.545067264573991,0.123206278026906,0.0358744394618834,0.0834080717488789,0.454932735426009,0.281440227949747,0.414195052454345,0.214220955834736,0.0597072918015801,0.0304364719595907
21127,"Lawrence County, Kentucky",455,951,326,0.235177709174385,0.525528378057469,0.116520224808042,0.0262012190295258,0.0965724689305786,0.474471621942532,0.247256766642282,0.420446232626189,0.230431602048281,0.048646671543526,0.053218727139722
21145,"McCracken County, Kentucky",730,1130,387,0.255348235728801,0.483502678736375,0.149935340846111,0.0242933678182154,0.0869203768704969,0.516497321263625,0.097944924848511,0.312832898453842,0.34869428331141,0.148793478964052,0.0917344144221853
46015,"Brule County, South Dakota",772,1198,485,0.264417324718832,0.568317779373056,0.0871021775544389,0.00646087580760948,0.0737018425460637,0.431682220626944,0.13129937346772,0.310814491964043,0.292018523563062,0.180877145192046,0.0849904658131299
46053,"Gregory County, South Dakota",548,971,434,0.242562234365513,0.553430479659988,0.103217972070431,0.0127504553734062,0.0880388585306618,0.446569520340012,0.104050279329609,0.353002793296089,0.339385474860335,0.141759776536313,0.0618016759776536
46099,"Minnehaha County, South Dakota",1103,1354,499,0.316699069620381,0.507995344738276,0.11420191188639,0.0121763348559358,0.0489273388990172,0.492004655261724,0.0736894682145188,0.267197834510872,0.328448630054218,0.232226151825923,0.0984379153944687
46025,"Clark County, South Dakota",601,1043,445,0.216412742382271,0.595567867036011,0.0931440443213296,0.00311634349030471,0.0917590027700831,0.404432132963989,0.0960698689956332,0.412465263993648,0.30210400952759,0.14013497419611,0.0492258832870187
46077,"Kingsbury County, South Dakota",691,1186,446,0.181609195402299,0.62962962962963,0.100383141762452,0.00842911877394636,0.0799489144316731,0.37037037037037,0.0905373831775701,0.39339953271028,0.29643691588785,0.152453271028037,0.0671728971962617
46027,"Clay County, South Dakota",950,1371,482,0.44969696969697,0.430955710955711,0.0753379953379953,0.00456876456876457,0.0394405594405594,0.569044289044289,0.0429412609507396,0.197185121355737,0.224759442768921,0.265259227344535,0.269854947580066
46041,"Dewey County, South Dakota",460,881,397,0.420375218150087,0.375,0.118455497382199,0.0274869109947644,0.0586823734729494,0.625,0.137012630422845,0.375343218012081,0.305326743547501,0.108182317408018,0.0741350906095552
46065,"Hughes County, South Dakota",995,1356,513,0.275645649978358,0.522940412638869,0.137137498196508,0.00800750252488818,0.0562689366613764,0.477059587361131,0.0875767125559794,0.260490960358268,0.299054569580362,0.248714546359264,0.104163211146127
46111,"Sanborn County, South Dakota",572,1000,448,0.277365032194156,0.568598315998019,0.0886577513620604,0.0143635463100545,0.0510153541357107,0.431401684001981,0.0622381807301017,0.3836026331538,0.304608019150209,0.192100538599641,0.0574506283662478
46059,"Hand County, South Dakota",672,1227,455,0.202488687782805,0.645927601809955,0.0637254901960784,0.00301659125188537,0.084841628959276,0.354072398190045,0.057811120917917,0.335392762577229,0.393645189761695,0.162842012356575,0.0503089143865843
46135,"Yankton County, South Dakota",814,1226,462,0.295044679122665,0.531925264012998,0.101976712699702,0.00855672894665583,0.06249661521798,0.468074735987003,0.0825811407720376,0.35401062672044,0.297996287049485,0.164650150438512,0.100761795019525
46005,"Beadle County, South Dakota",685,1031,443,0.269684499314129,0.525925925925926,0.113786008230453,0.01440329218107,0.0762002743484225,0.474074074074074,0.163234595279582,0.335656581656898,0.300570251861239,0.137256454934263,0.0632821162680184
